Iteration,Result,Mean
13,4.085457719818319,4.085457719818319
15,3.9894424426597213,4.03745008123902
19,3.989110131233363,4.021336764570467
23,4.048335774403774,4.028086517028794
24,3.998974304588846,4.0222640745408045
33,4.039227070460251,4.025091240527378
34,4.100784324080117,4.035904538177769
38,4.005110267868195,4.032055254389073
51,4.144403862608531,4.044538433080124
56,4.12931332611435,4.053015922383546
59,4.041342130928655,4.051954668614919
61,4.060103408866243,4.05263373030253
62,4.15180530825345,4.060262313221831
82,4.0451641839915515,4.059183875419668
84,4.268862834910926,4.073162472719086
94,4.187108924250038,4.08028412593977
96,4.08182689770578,4.080374877220124
98,3.896622626509094,4.07016641884729
100,3.974727887421849,4.06514333824595
109,4.00988926767977,4.062380634717641
110,3.953871726886245,4.057213543868527
121,3.8885198671386916,4.049545649471717
127,4.138804285015492,4.0534264597127505
128,4.116622959457524,4.056059647202116
139,4.08490795277867,4.057213579425178
148,4.143500397262273,4.060532303188143
149,3.9823455042678217,4.0576364958207245
154,4.108625068741091,4.0594575162821664
159,4.15763924559251,4.062843093154936
173,3.9029845910190955,4.057514476417075
175,4.051787804751511,4.057329745073025
176,3.8606289898865622,4.051182846473448
185,4.075926834885178,4.051932664304106
186,3.94913060640662,4.048909074365945
191,4.023845044191747,4.04819295921811
196,3.897430739662376,4.044005119786006
202,3.8229797914545873,4.038031462263536
212,3.761170496381687,4.0307456473719085
214,3.901701514871076,4.02743682346163
215,3.776045669999249,4.021152044625071
217,3.7533519477757467,4.0146203349458185
218,3.744029829977919,4.0081777038751545
222,3.968402427388802,4.00725269744524
232,3.885766376580491,4.004491644698313
239,3.9272409775251678,4.002774963205576
256,3.8574211646849204,3.999615098020345
257,3.9676688679249272,3.9989353909970378
261,4.083034088101967,4.000687447186723
275,3.912179734905681,3.9988811673442535
279,3.839502247288027,3.995693588943129
280,3.8606007394093043,3.9930447095405053
325,3.956478540337549,3.99234151397891
331,4.014421892036853,3.992758124885664
332,3.9620622306035873,3.9921896823989584
339,3.753438781537567,3.9878487569287513
352,3.634983159442029,3.9815475855450595
353,3.7075645008986315,3.976740864761789
369,3.6893848875759723,3.971786451362034
