Iteration,Result,Mean
0,10.417290687561035,10.417290687561035
1,11.21014404296875,10.813716888427734
2,11.96197509765625,11.1964693069458
3,11.925031661987305,11.378610610961914
4,11.894612312316895,11.481810569763184
5,12.168466567993164,11.596253395080566
6,11.433767318725586,11.573041915893555
7,9.398757934570312,11.30125617980957
8,10.01612663269043,11.158464431762695
9,9.928794860839844,11.035497665405273
10,9.494357109069824,10.895393371582031
11,10.260457038879395,10.842482566833496
12,10.9700345993042,10.852293968200684
13,10.93609619140625,10.85827922821045
14,13.525960922241211,11.036124229431152
15,12.192005157470703,11.108366966247559
16,11.40437126159668,11.125779151916504
17,12.17751693725586,11.184208869934082
18,12.477408409118652,11.25227165222168
19,11.729549407958984,11.27613639831543
20,11.564961433410645,11.289889335632324
21,11.1495361328125,11.283509254455566
22,10.435652732849121,11.2466459274292
23,11.010969161987305,11.236824989318848
24,12.431727409362793,11.284621238708496
25,14.210490226745605,11.397154808044434
26,12.67988109588623,11.444663047790527
27,12.409453392028809,11.479119300842285
28,12.287988662719727,11.507011413574219
29,9.872294425964355,11.452520370483398
30,10.443838119506836,11.41998291015625
31,12.910867691040039,11.466572761535645
32,11.671066284179688,11.472768783569336
33,10.271712303161621,11.437443733215332
34,12.706298828125,11.4736967086792
35,10.877079963684082,11.457123756408691
36,11.768637657165527,11.465542793273926
37,10.776143074035645,11.44740104675293
38,11.835223197937012,11.457345962524414
39,11.314915657043457,11.453784942626953
40,11.922603607177734,11.465219497680664
41,9.682977676391602,11.422785758972168
42,12.400053977966309,11.445512771606445
43,13.197365760803223,11.48532772064209
44,11.239229202270508,11.4798583984375
45,9.197458267211914,11.430240631103516
46,11.01016902923584,11.421303749084473
47,11.90931510925293,11.431469917297363
48,11.08675479888916,11.424434661865234
49,10.748644828796387,11.410919189453125
50,9.774651527404785,11.378835678100586
51,10.111173629760742,11.354456901550293
52,11.700929641723633,11.360994338989258
53,10.372239112854004,11.342683792114258
54,12.00029182434082,11.35464096069336
55,9.931010246276855,11.329218864440918
56,10.939969062805176,11.322389602661133
57,12.153474807739258,11.336719512939453
58,12.559021949768066,11.357436180114746
59,11.406148910522461,11.358247756958008
60,11.16413688659668,11.35506534576416
61,12.53185749053955,11.374046325683594
62,9.917577743530273,11.35092830657959
63,11.947744369506836,11.36025333404541
64,12.462968826293945,11.377218246459961
65,11.756248474121094,11.382960319519043
66,8.642753601074219,11.342061996459961
67,11.257838249206543,11.34082317352295
68,8.129429817199707,11.294281005859375
69,12.346138000488281,11.309308052062988
70,11.951436996459961,11.318351745605469
71,10.563459396362305,11.307867050170898
72,11.015850067138672,11.30386734008789
73,11.359586715698242,11.304619789123535
74,9.962350845336914,11.286723136901855
75,11.041522026062012,11.283495903015137
76,7.351710319519043,11.232433319091797
77,9.18299674987793,11.206158638000488
78,11.72496223449707,11.212725639343262
79,11.41909122467041,11.21530532836914
80,12.582557678222656,11.232185363769531
81,11.02973461151123,11.229716300964355
82,10.853250503540039,11.225180625915527
83,12.759742736816406,11.243449211120605
84,10.710163116455078,11.237174987792969
85,10.998634338378906,11.23440170288086
86,11.862335205078125,11.241619110107422
87,8.270984649658203,11.20786190032959
88,11.738018035888672,11.21381950378418
89,11.816507339477539,11.220516204833984
90,12.176944732666016,11.231025695800781
91,12.001392364501953,11.239399909973145
92,6.919132232666016,11.19294548034668
93,8.36651611328125,11.162878036499023
94,9.219165802001953,11.142417907714844
95,11.118522644042969,11.142168998718262
96,9.260038375854492,11.122764587402344
97,9.736851692199707,11.108622550964355
98,9.087554931640625,11.088207244873047
99,9.046677589416504,11.067791938781738
100,9.273765563964844,11.050029754638672
101,9.866532325744629,11.038427352905273
102,9.213020324707031,11.02070426940918
103,9.132591247558594,11.002549171447754
104,9.533892631530762,10.98856258392334
105,10.167397499084473,10.980814933776855
106,7.294752597808838,10.946366310119629
107,9.717681884765625,10.934989929199219
108,9.990803718566895,10.9263277053833
109,8.404953002929688,10.903406143188477
110,9.14818000793457,10.887593269348145
111,7.191034317016602,10.854588508605957
112,9.841397285461426,10.845622062683105
113,8.108719825744629,10.821614265441895
114,9.170345306396484,10.807254791259766
115,8.316163063049316,10.78577995300293
116,11.028923034667969,10.787858963012695
117,10.49703598022461,10.785393714904785
118,10.02491569519043,10.779003143310547
119,10.138557434082031,10.773666381835938
120,11.611154556274414,10.780588150024414
121,9.210742950439453,10.767720222473145
122,9.579202651977539,10.758057594299316
123,8.1920166015625,10.737363815307617
124,8.365485191345215,10.718388557434082
125,8.130653381347656,10.697851181030273
126,8.156707763671875,10.677842140197754
127,9.5523681640625,10.669049263000488
128,9.648869514465332,10.661141395568848
129,9.075372695922852,10.648942947387695
130,9.54316234588623,10.640501976013184
131,10.366827011108398,10.638428688049316
132,6.940316677093506,10.610623359680176
133,9.594449996948242,10.603039741516113
134,13.121419906616211,10.621695518493652
135,12.308927536010742,10.634101867675781
136,7.182319641113281,10.608906745910645
137,7.430559158325195,10.585874557495117
138,9.286124229431152,10.576523780822754
139,5.8606390953063965,10.542839050292969
140,8.774794578552246,10.530299186706543
141,8.195870399475098,10.513859748840332
142,9.717494010925293,10.508291244506836
143,9.35080623626709,10.500253677368164
144,10.045232772827148,10.497116088867188
145,9.681796073913574,10.491531372070312
146,9.570670127868652,10.48526668548584
147,9.671465873718262,10.479768753051758
148,10.238285064697266,10.478147506713867
149,10.382689476013184,10.477511405944824
150,8.49047565460205,10.46435260772705
151,13.823383331298828,10.486451148986816
152,7.845966815948486,10.469192504882812
153,8.43543529510498,10.455986976623535
154,9.942818641662598,10.452675819396973
155,12.143693923950195,10.463516235351562
156,10.413749694824219,10.4631986618042
157,12.66075611114502,10.477107048034668
158,12.756108283996582,10.491440773010254
159,9.887088775634766,10.487663269042969
160,9.864835739135742,10.483795166015625
161,9.360970497131348,10.476863861083984
162,8.065384864807129,10.462069511413574
163,10.9301176071167,10.464923858642578
164,10.140363693237305,10.462957382202148
165,9.552210807800293,10.457470893859863
166,8.595038414001465,10.446318626403809
167,11.824825286865234,10.454524040222168
168,11.044906616210938,10.45801830291748
169,11.18958854675293,10.462321281433105
170,9.917476654052734,10.459135055541992
171,10.787487030029297,10.461044311523438
172,10.941957473754883,10.463824272155762
173,10.147396087646484,10.462005615234375
174,8.702757835388184,10.45195198059082
175,7.88374137878418,10.437360763549805
176,9.154346466064453,10.4301118850708
177,6.187262535095215,10.406275749206543
178,8.66983699798584,10.396574020385742
179,8.710779190063477,10.387208938598633
180,10.03365421295166,10.385255813598633
181,10.162253379821777,10.38403034210205
182,9.387825965881348,10.378586769104004
183,11.116762161254883,10.382598876953125
184,10.33186149597168,10.382325172424316
185,7.609315872192383,10.367416381835938
186,6.4121479988098145,10.346264839172363
187,13.507904052734375,10.363082885742188
188,8.61986255645752,10.353858947753906
189,8.961756706237793,10.346532821655273
190,15.84747314453125,10.375333786010742
191,12.10660457611084,10.384350776672363
192,9.556023597717285,10.380058288574219
193,10.397453308105469,10.380147933959961
194,11.011272430419922,10.383384704589844
195,9.77096939086914,10.380260467529297
196,12.229543685913086,10.389647483825684
197,10.336213111877441,10.38937759399414
198,13.52511978149414,10.405135154724121
199,13.418704986572266,10.420202255249023
200,11.961274147033691,10.427868843078613
201,10.618484497070312,10.428812026977539
202,10.82672119140625,10.430771827697754
203,11.850339889526367,10.43773078918457
204,12.31672477722168,10.44689655303955
205,10.757265090942383,10.448403358459473
206,12.228821754455566,10.45700454711914
207,10.287343978881836,10.456188201904297
208,11.248844146728516,10.459980964660645
209,12.444732666015625,10.469432830810547
210,12.439355850219727,10.478769302368164
211,12.235095977783203,10.487053871154785
212,12.792974472045898,10.497879981994629
213,10.846281051635742,10.499506950378418
214,9.924145698547363,10.496830940246582
215,11.556452751159668,10.50173568725586
216,12.224891662597656,10.509676933288574
217,11.383750915527344,10.513686180114746
218,12.309273719787598,10.521885871887207
219,11.918914794921875,10.528236389160156
220,11.001429557800293,10.530377388000488
221,12.074726104736328,10.537333488464355
222,10.68341064453125,10.537988662719727
223,10.855619430541992,10.539406776428223
224,11.190133094787598,10.542299270629883
225,14.00046443939209,10.557600975036621
226,12.226947784423828,10.564955711364746
227,10.994060516357422,10.566837310791016
228,9.36351490020752,10.561583518981934
229,12.166168212890625,10.568559646606445
230,13.164172172546387,10.579795837402344
231,12.684660911560059,10.588868141174316
232,10.751265525817871,10.58956527709961
233,11.547449111938477,10.593658447265625
234,11.369843482971191,10.59696102142334
235,10.654464721679688,10.59720516204834
236,11.832627296447754,10.602417945861816
237,10.534421920776367,10.602131843566895
238,4.125885009765625,10.575035095214844
239,5.937685012817383,10.555712699890137
240,4.583345413208008,10.530930519104004
241,6.256544589996338,10.51326847076416
242,5.2556610107421875,10.491631507873535
243,7.522082328796387,10.479460716247559
244,2.837566375732422,10.448269844055176
245,4.078163146972656,10.422374725341797
246,7.291233539581299,10.409698486328125
247,7.111537456512451,10.39639949798584
248,3.494441270828247,10.368680953979492
249,4.7767133712768555,10.346312522888184
250,5.903912544250488,10.32861328125
251,-0.2649613916873932,10.286575317382812
252,6.351106643676758,10.27101993560791
253,0.8419675827026367,10.233898162841797
254,1.503313660621643,10.199661254882812
255,-1.1213141679763794,10.155438423156738
256,1.5945850610733032,10.122127532958984
257,2.4296417236328125,10.09231185913086
258,1.5130482912063599,10.059186935424805
259,-1.8471933603286743,10.01339340209961
260,2.0018603801727295,9.982697486877441
261,5.723230361938477,9.966440200805664
262,5.7419209480285645,9.950377464294434
263,0.9618443250656128,9.916330337524414
264,5.742332935333252,9.900579452514648
265,2.4843971729278564,9.872698783874512
266,-0.5900899171829224,9.833512306213379
267,0.9821271300315857,9.800485610961914
268,1.9893245697021484,9.77144718170166
269,-0.1851264238357544,9.73457145690918
270,-0.3863859176635742,9.697224617004395
271,3.6587634086608887,9.675024032592773
272,-3.160834550857544,9.628005981445312
273,1.5208531618118286,9.598417282104492
274,3.3178610801696777,9.575578689575195
