Iteration,Result,Mean
13,4.076938348248333,4.076938348248333
15,4.007241175326451,4.042089761787391
19,4.004528143525287,4.02956922236669
23,4.048854528121648,4.03439054880543
24,4.00366255971848,4.028244950988039
33,4.069327266718905,4.03509200360985
34,4.090760739892131,4.0430446802216045
38,3.992388400395773,4.036712645243376
51,4.134447989002761,4.047572127883307
56,4.116230437437594,4.054437958838736
59,4.048596911285874,4.053906954515749
61,4.084391658980497,4.056447346554478
62,4.163039772311571,4.0646467639204085
82,3.9895521814119674,4.059282865169805
84,4.241792485385679,4.071450173184197
94,4.1620836637501215,4.077114766344567
96,4.067192201833907,4.0765310860792345
98,3.9047736402247124,4.0669890057539835
100,4.031231351395995,4.065107023945669
109,3.9974905949720547,4.061726202496987
110,3.9497796041579933,4.056395412099893
121,3.8598307852359763,4.04746065633335
127,4.10360331200173,4.0499016413624105
128,4.126206648362221,4.053081016654069
139,4.070983014687849,4.05379709657542
148,4.1675690702020205,4.058172941714905
149,3.9993211899207775,4.055993247204011
154,4.160716990245626,4.05973338088407
159,4.1442449885768475,4.062647574252786
173,3.9354825563063907,4.058408740321239
175,4.054845150672231,4.058293785816433
176,3.885825223127545,4.052904143232405
185,4.043075583316265,4.052606308083432
186,3.906216809658692,4.0483007346003514
191,4.045638026101631,4.048224657214674
196,3.917182611532462,4.044584600390168
202,3.803099787130376,4.0380579838155795
212,3.7615259023938195,4.030780823778165
214,3.8794473141176895,4.026900477376614
215,3.706579922275805,4.018892463499094
217,3.780070256105604,4.013067531611448
218,3.743978463367075,4.006660649034201
222,3.9636597130871376,4.00566062726799
232,3.8460907555617405,4.002034039274666
239,3.939618344824409,4.000647023842438
256,3.847029838475172,3.9973075198127153
257,3.975230915367131,3.996837804824511
261,4.095187997386861,3.99888676716956
275,3.9025707250851633,3.9969211336576334
279,3.854995380162704,3.9940826185877345
280,3.8264024632579385,3.9907947724047976
325,3.93882911398597,3.9897954328198204
331,4.041004714251259,3.9907616456770176
332,3.9603197104734162,3.9901979061362103
339,3.7465057064744935,3.9857671388696336
352,3.608440222568039,3.979029158221391
353,3.690836693505968,3.9739731500684887
369,3.70313511058996,3.969303528698169
373,3.7968741432890414,3.966380996742082
388,3.688708255107121,3.961753117714833
396,3.820914044738256,3.9594442804529217
397,3.8607932264255003,3.9578531344202212
398,3.719905651776122,3.9540761902512673
404,3.8179988069059734,3.951949981136497
405,3.766454731964894,3.9490962080723184
414,3.7845725419856366,3.9466034252528237
422,3.8632271445416437,3.945359003152657
432,3.8867852148523325,3.944497623912947
435,3.8571345404168667,3.9432314922680765
439,3.9888052072284523,3.943882545338939
441,3.9426132151362183,3.943864667448759
443,4.031576947306403,3.945082893557893
447,3.9785308760753555,3.945541085099228
448,4.010752280221832,3.94642231746575
449,3.785737329081381,3.944279850953958
453,4.052945801144403,3.945709666088043
458,3.9571056736811228,3.945857666186654
464,4.0611449092253995,3.9473357077640734
466,4.033337509047195,3.9484243381600628
469,3.9154956585572283,3.9480127296650274
474,3.806750600621731,3.9462687527632583
482,4.0551265043413,3.947596286319088
483,3.915651569818786,3.9472114102166747
488,3.8427548762664703,3.9459678800506013
490,3.7293367869928193,3.943419278955804
500,3.9765932386701714,3.9438050226734123
502,3.893989151156688,3.9432324264490823
512,4.016570827426459,3.9440658173692795
535,3.675660047401621,3.9410500222011033
545,3.944481468704075,3.9410881493844694
557,3.666482741444514,3.9380705075389755
591,3.6907254193548935,3.9353819739717575
626,3.8252933072513438,3.9341982248672367
635,3.66796196342276,3.9313659242135723
654,3.76646682637124,3.9296301442362847
670,3.7847555912777815,3.9281210343096333
677,3.822122296080979,3.9270282638124305
758,3.464400320153273,3.9223075705097865
810,3.714504642937933,3.9202085510393636
817,3.629761050512241,3.917304076034092
821,3.681541951586691,3.9149697975742166
825,3.837507016185248,3.9142103585409918
836,3.710760967961532,3.9122351217392493
861,3.655995390971391,3.9097712781741736
865,3.660555223244488,3.907397791936748
872,3.641360807727972,3.9048880090668536
873,3.696776405568689,3.9029430408098618
879,3.4133440137822864,3.8984097164855323
885,3.417004719585736,3.8939931568809474
887,3.5100780641165663,3.8905030196739983
888,3.6151713373784244,3.8880225540677316
890,3.5147017125088227,3.8846893322680986
891,3.6060106268695327,3.882223149034483
893,3.4342563502340147,3.878293615711672
894,3.65188558152231,3.876324850196982
899,3.5020149024240275,3.8730980403023874
917,3.5425870695122175,3.870273160210164
918,3.380222852944782,3.8661201915045247
924,3.614280927191593,3.8640038951657605
929,3.708226895091009,3.8627057534984712
937,3.738757236822298,3.8616813855920564
940,3.694367702045984,3.860309961956433
941,3.884546850111899,3.860507009827616
948,3.4718442221935097,3.8573726325079862
962,3.619017806820549,3.8554657939024866
976,3.6144370837169877,3.853552867631173
979,3.435523309396145,3.850261296306488
990,3.535566030435422,3.84780273954187
995,3.594557018692636,3.8458395944190076
1003,3.3566629755392445,3.8420766973507017
1011,3.9206156599636377,3.842676231416449
1013,3.880109670264709,3.8429598180743905
1020,3.892448899882331,3.8433319164338484
1023,3.8864315702564003,3.8436535556414793
1024,3.809238637919663,3.843398630325021
1032,3.769647503225622,3.8428563426257614
1035,3.578640828489522,3.840927762230606
1036,3.5933129887013813,3.839133452277496
1054,3.7332071367785558,3.8383713924537624
1061,3.8884702835690734,3.8387292416760146
1070,3.8878221782617675,3.839077418531233
1071,4.078830318966557,3.840765819238524
1076,3.9493046054425993,3.841524831729462
1079,3.8489311311490497,3.8415762643643196
1081,3.6739993433730276,3.8404205614609315
1084,3.8772489662100598,3.8406728108085275
1086,3.931188658801491,3.841288564876507
1088,3.968402533022769,3.842147443039657
1102,3.7690528384635416,3.84165687522371
1105,3.7583084163873655,3.841101218831468
1106,4.021411111463183,3.8422953240806845
1116,3.8968976997303564,3.842654550236275
1118,3.8756320229657986,3.8428700892737226
1120,3.8758117925138698,3.84308399643762
1123,3.743426363464518,3.8424410439668257
1125,3.8449120964573074,3.842456884046893
1128,3.8848151580727937,3.8427266819706247
1135,3.8914591583629874,3.843035115365513
1138,3.808645691336471,3.8428188296797954
1139,3.8036444852452536,3.8425739900270797
1141,3.8873159350113813,3.842851890306486
1144,3.7126764929939338,3.842048338471223
1154,4.0954661266131716,3.843603048827922
1156,3.932671227881556,3.844146147480688
1157,4.06353538100553,3.8454757791990204
1158,4.017168488267427,3.8465100726271433
