Iteration,Result,Mean
0,9.434012413024902,9.434012413024902
1,10.233566284179688,9.833789825439453
2,10.440875053405762,10.036151885986328
3,10.902365684509277,10.252705574035645
4,11.020669937133789,10.406298637390137
5,11.148015022277832,10.52991771697998
6,9.79326057434082,10.424681663513184
7,8.644543647766113,10.202164649963379
8,9.072686195373535,10.076666831970215
9,8.563558578491211,9.925355911254883
10,7.944884777069092,9.74531364440918
11,9.378920555114746,9.714780807495117
12,9.894134521484375,9.728577613830566
13,10.10962963104248,9.7557954788208
14,12.478915214538574,9.937335968017578
15,11.04198932647705,10.006377220153809
16,10.583462715148926,10.040323257446289
17,11.461841583251953,10.11929702758789
18,11.816473007202148,10.20862102508545
19,10.80478286743164,10.238429069519043
20,10.63350772857666,10.257243156433105
21,10.565877914428711,10.271271705627441
22,9.824458122253418,10.251845359802246
23,10.300565719604492,10.253874778747559
24,11.383438110351562,10.299057960510254
25,12.82036304473877,10.396031379699707
26,11.857151985168457,10.450146675109863
27,11.452163696289062,10.485933303833008
28,11.479344367980957,10.52018928527832
29,8.587658882141113,10.455770492553711
30,9.051161766052246,10.410460472106934
31,12.012655258178711,10.460529327392578
32,10.667764663696289,10.466809272766113
33,9.812992095947266,10.447578430175781
34,12.002440452575684,10.492003440856934
35,10.41377067565918,10.489830017089844
36,10.86304759979248,10.499917030334473
37,9.96097183227539,10.485733985900879
38,11.00584888458252,10.499070167541504
39,10.626858711242676,10.502264976501465
40,11.123980522155762,10.51742935180664
41,8.6656494140625,10.473339080810547
42,10.945168495178223,10.484312057495117
43,12.448162078857422,10.528944969177246
44,10.243853569030762,10.52260971069336
45,8.374238014221191,10.475905418395996
46,10.109865188598633,10.468117713928223
47,10.822242736816406,10.475495338439941
48,10.372052192687988,10.473383903503418
49,10.019275665283203,10.464302062988281
50,9.11409854888916,10.437827110290527
51,9.278611183166504,10.415534019470215
52,10.264272689819336,10.412680625915527
53,8.79765796661377,10.382773399353027
54,11.092127799987793,10.395669937133789
55,9.463910102844238,10.37903118133545
56,10.296931266784668,10.377591133117676
57,11.26932144165039,10.392966270446777
