Iteration,Result,Mean
13,3.7937604641560947,3.7937604641560947
15,3.629030635912472,3.7113955500342835
19,3.6674634166688285,3.696751505579132
23,3.78177778356448,3.7180080750754687
24,3.59645864084404,3.6936981882291833
33,3.5996020216715157,3.678015493802905
34,3.766621108667544,3.6906734387835676
38,3.585619443591623,3.6775416893845745
51,3.6765631090607296,3.67743295823748
56,3.7297922383484585,3.682668886248578
59,3.627475222342766,3.6776512804389587
61,3.767952894126187,3.685176414912895
62,3.696249429038017,3.686028185230212
82,3.7110557524939196,3.687815868606191
84,3.9455653393599457,3.7049991666564415
94,3.7214454993481842,3.7060270624496754
96,3.68184526163319,3.7046046035781175
98,3.401626471499065,3.6877724851292815
100,3.676935144559869,3.6872020987835223
109,3.5794968832594987,3.681816838007321
110,3.592916242770735,3.6775834763293886
121,3.5263913588615363,3.670711107353577
127,3.760502455403049,3.6746150790079013
128,3.7841920187988416,3.6791807848325244
139,3.7766636875271993,3.6830801009403116
148,3.8184463584821886,3.688286495461153
149,3.4356198644202345,3.678928472089267
154,3.67557000497206,3.678808526835081
159,3.8207461659428494,3.683702928183625
173,3.473010676671003,3.676679853133204
175,3.657565411520889,3.6760632582424844
176,3.4623226239949574,3.669383863422249
185,3.6788612163574355,3.6696710559354364
186,3.5060152157243185,3.6648576488704037
191,3.7071137247845374,3.666064965325093
196,3.5335164018607834,3.662383060784418
202,3.4903896325499972,3.6577345897510556
212,3.4118120759912367,3.651262944652113
214,3.552101078963352,3.6487203327113753
215,3.159898767639089,3.636499793584568
217,3.4634645929737093,3.6322794228379616
218,3.3144949218668915,3.624713125195793
222,3.7502575380526224,3.627632762704092
232,3.597984022820164,3.62695892770673
239,3.591076188470246,3.6261615335014747
256,3.470636394152283,3.622780552211275
257,3.6445082858481688,3.623242844416315
261,3.7336974242984438,3.625543981497193
275,3.5462312127682036,3.6239253535639477
279,3.412624690335578,3.6196993402993805
280,3.464179174504092,3.6166499252837867
325,3.588635833313331,3.616111192745893
331,3.6513211182281577,3.61677553096254
332,3.4922062315897433,3.6144686920852656
339,3.33147045671114,3.609323269623918
352,3.3328483168397818,3.6043862168956298
353,3.377704495153593,3.6004093445843655
369,3.354268832687585,3.5961655426551107
373,3.4502519661389557,3.5936924311887353
388,3.3980157573984537,3.59043115329223
