Iteration,Result,Mean
0,10.719110488891602,10.719110488891602
1,11.500064849853516,11.109587669372559
2,12.144646644592285,11.454607963562012
3,12.326031684875488,11.672463417053223
4,12.251068115234375,11.78818416595459
5,12.548820495605469,11.914958000183105
6,12.3173246383667,11.972437858581543
7,10.04173469543457,11.731100082397461
8,10.497908592224121,11.59407901763916
9,10.829916954040527,11.51766300201416
10,10.770040512084961,11.449697494506836
11,11.434600830078125,11.448439598083496
12,11.342888832092285,11.44032096862793
13,11.210315704345703,11.423891067504883
14,13.648174285888672,11.572176933288574
15,12.77856731414795,11.647576332092285
16,11.687784194946289,11.649941444396973
17,12.583895683288574,11.701828002929688
18,12.612302780151367,11.749748229980469
19,11.9533052444458,11.759925842285156
20,11.781888961791992,11.760972023010254
21,11.664277076721191,11.756576538085938
22,10.859529495239258,11.717574119567871
23,11.315889358520508,11.700837135314941
24,12.772659301757812,11.7437105178833
25,14.452309608459473,11.84788703918457
26,13.241100311279297,11.899487495422363
27,12.788900375366211,11.931252479553223
28,12.536616325378418,11.952127456665039
29,10.402817726135254,11.900484085083008
30,11.127585411071777,11.8755521774292
31,13.300800323486328,11.92009162902832
32,12.254627227783203,11.930229187011719
33,10.71565055847168,11.894506454467773
34,12.981900215148926,11.92557430267334
35,11.472221374511719,11.912981986999512
36,12.297998428344727,11.92338752746582
37,11.062216758728027,11.900725364685059
38,12.404436111450195,11.913641929626465
39,11.925248146057129,11.913931846618652
40,12.24565601348877,11.922022819519043
41,10.348762512207031,11.884564399719238
42,13.25057601928711,11.916332244873047
43,13.408011436462402,11.950234413146973
44,11.374835014343262,11.937447547912598
45,9.396012306213379,11.882198333740234
46,11.451338768005371,11.873031616210938
47,12.202801704406738,11.879901885986328
48,11.13587760925293,11.864717483520508
49,11.131071090698242,11.850044250488281
50,10.042856216430664,11.814608573913574
51,10.755457878112793,11.79423999786377
52,12.224306106567383,11.80235481262207
53,10.562734603881836,11.779398918151855
54,12.574516296386719,11.793855667114258
55,10.18905258178711,11.76519775390625
56,11.719114303588867,11.764389038085938
57,12.803744316101074,11.782309532165527
58,13.044987678527832,11.8037109375
59,11.72932243347168,11.802471160888672
60,11.542820930480957,11.79821491241455
61,12.766841888427734,11.813838005065918
62,10.235162734985352,11.788779258728027
63,13.070718765258789,11.808810234069824
64,12.896696090698242,11.825546264648438
65,12.32948112487793,11.833181381225586
66,9.87169361114502,11.803905487060547
67,11.337536811828613,11.79704761505127
68,8.429779052734375,11.748247146606445
69,12.815013885498047,11.7634859085083
70,12.572165489196777,11.77487564086914
71,11.094362258911133,11.765423774719238
72,11.498575210571289,11.76176929473877
73,11.929558753967285,11.764036178588867
74,10.656030654907227,11.749262809753418
75,11.295927047729492,11.743297576904297
76,7.329253673553467,11.685972213745117
77,9.615289688110352,11.659424781799316
78,11.957063674926758,11.663192749023438
79,11.793222427368164,11.664817810058594
80,13.184070587158203,11.683573722839355
81,11.249456405639648,11.678279876708984
82,11.515705108642578,11.676321029663086
83,13.352405548095703,11.696274757385254
84,10.984783172607422,11.687904357910156
85,11.469507217407227,11.685364723205566
86,12.320503234863281,11.692665100097656
87,8.512431144714355,11.656525611877441
88,12.202330589294434,11.662657737731934
89,12.33786678314209,11.670160293579102
90,12.488906860351562,11.679157257080078
91,12.418490409851074,11.687193870544434
92,7.225148677825928,11.639213562011719
93,9.22056770324707,11.613483428955078
94,9.622037887573242,11.592521667480469
95,11.652750968933105,11.593148231506348
96,9.701338768005371,11.573644638061523
97,10.246156692504883,11.560099601745605
98,9.599693298339844,11.540298461914062
99,9.855147361755371,11.523446083068848
100,9.689842224121094,11.505290985107422
101,10.420121192932129,11.49465274810791
102,9.448569297790527,11.474788665771484
103,9.553778648376465,11.456317901611328
104,10.054917335510254,11.442971229553223
105,10.589273452758789,11.434916496276855
106,7.350649356842041,11.396746635437012
107,10.437383651733398,11.387864112854004
108,10.576709747314453,11.38042163848877
109,9.280773162841797,11.361333847045898
110,9.803133010864258,11.347295761108398
111,7.72212553024292,11.31492805480957
112,10.507131576538086,11.307779312133789
113,8.821831703186035,11.285972595214844
114,9.649787902832031,11.271744728088379
115,8.52940845489502,11.248104095458984
116,10.287086486816406,11.239890098571777
117,10.173778533935547,11.230855941772461
118,10.433296203613281,11.224153518676758
119,10.491814613342285,11.218050956726074
120,11.754829406738281,11.222487449645996
121,9.528618812561035,11.208602905273438
122,9.872367858886719,11.197738647460938
123,9.071065902709961,11.180588722229004
124,8.74127197265625,11.1610746383667
125,8.55834674835205,11.14041805267334
126,8.317517280578613,11.118189811706543
127,10.12444019317627,11.11042594909668
128,10.133188247680664,11.102849960327148
