Iteration,Result,Mean
13,4.0695787088153645,4.0695787088153645
15,4.096617490134007,4.083098099474686
19,4.109278312737358,4.09182483722891
23,4.066497597326475,4.085493027253301
24,3.912959204153547,4.050986262633351
33,4.036430376980136,4.048560281691148
34,4.055333150859942,4.049527834429547
38,4.129281936497937,4.059497097188096
51,4.161264890578997,4.0708046297870855
56,4.165723835886288,4.080296550397006
59,3.88815847023365,4.0628294522003365
61,4.119515983569532,4.067553329814436
62,4.2293022125324535,4.079995551561977
82,4.1323321616938875,4.083733880857113
84,4.241364699028301,4.094242602068525
94,4.2293510944914665,4.102686882844959
96,4.10962337885849,4.103094912022225
98,3.852359162382701,4.089165148153363
100,3.978024830599273,4.0833156577557785
109,4.120683254529822,4.085184037594481
110,3.908285204170698,4.07676028362192
121,3.829367360559608,4.065515150755451
127,4.216811177058211,4.072093238855571
128,4.225867697734556,4.078500507975528
139,4.1776686134280805,4.082467232193631
148,4.282380017044087,4.09015618545711
149,3.8567740100560686,4.081512401182997
154,4.21856775893248,4.086407235388336
159,4.246998922787469,4.091944879781409
173,3.8956316314219395,4.085401104836094
175,4.047303326857552,4.084172144256141
176,3.8981519293692757,4.078359012540926
185,4.044888321519064,4.0773447491766275
186,3.9615925768958884,4.073940273521312
191,4.045932669832987,4.073140056273074
196,3.909352455150557,4.068590400686337
202,3.947289704557036,4.065312003493653
212,3.771825290582178,4.0575886689433505
214,4.005846306590949,4.0562619417035455
215,3.577021062617052,4.044280919726384
217,3.774333776800354,4.037696843069651
218,3.6837636672465788,4.029269862692911
222,4.032725928179112,4.029350236308869
232,3.982910613188794,4.028294790328868
239,4.05443975286023,4.028875789496231
256,3.985880125301799,4.027941101144179
257,4.0841604440179005,4.029137257375534
261,4.253202033710874,4.033805273549187
275,4.158071972066503,4.036341328620969
279,3.9803949680414616,4.035222401409378
280,4.00676204477606,4.034664355200881
325,4.170954403340111,4.037285317665098
331,4.130830149093781,4.0390503144845065
332,4.144432356070362,4.041001833773134
339,3.88795767777035,4.0382192127549015
352,3.685188118273489,4.031915086067733
353,3.791955878027704,4.027705275400364
369,3.854645292288773,4.024721482588095
373,3.9664065244803184,4.023733093467624
388,3.839067641078755,4.02065533592781
396,4.0473960321779545,4.021093707997483
397,3.914286244561938,4.01937100697433
398,3.8424439243123536,4.01656264058287
404,3.9932973283681465,4.016199120079515
