Iteration,Result,Mean
13,4.064239325288851,4.064239325288851
15,4.097011934881085,4.080625630084968
19,4.09012669769634,4.083792652622091
23,4.101769314812369,4.088286818169661
24,3.960039544261021,4.062637363387934
33,4.097044403631162,4.068371870095138
34,4.087432285025097,4.0710947865137035
38,4.084356254723785,4.072752470039964
51,4.1728286349522055,4.083872043919102
56,4.190704832275706,4.094555322754762
59,3.933606169399888,4.079923581540682
61,4.134029685420533,4.084432423530671
62,4.229323228631403,4.09557787007688
82,4.099950093777264,4.095890171769765
84,4.280208808440121,4.108178080881122
94,4.2818546898795935,4.119032868943527
96,4.111179286350952,4.118570893496904
98,3.8254948596148384,4.102288891614567
100,4.008598447552698,4.097357815611311
109,4.087964813532041,4.096888165507347
110,3.96500056034548,4.090607803356782
121,3.9047992842710793,4.08216196158016
127,4.202047619012725,4.087374381468533
128,4.225109657253468,4.093113351292905
139,4.1647837869346835,4.095980168718576
148,4.291349922748156,4.1034943900274055
149,3.9243902641353174,4.096860903883254
154,4.15231647772525,4.098841460091896
159,4.236885761132743,4.1036016084036495
173,3.9125221780462147,4.0972322940584025
175,4.074360199871264,4.0964944845684945
176,3.8861559237917698,4.089921404544222
185,4.0415814620132915,4.08845655780086
186,3.9837733655560754,4.085377640381896
191,4.077077563064868,4.085140495315695
196,3.9183704921111855,4.080507995226681
202,4.002099839064426,4.078388855870944
212,3.792573417143436,4.070867396957063
214,4.012806708582627,4.069378661357718
215,3.588563600299542,4.057358284831264
217,3.7640754069290985,4.0502050439068205
218,3.6783850517665146,4.0413521869511
222,4.045893136190471,4.0414577904217825
232,3.9848283778128053,4.040170758317033
239,3.9893918281286567,4.039042337646181
256,3.99212920386742,4.038022486911859
257,4.0679549206061765,4.038659347203228
261,4.257727286579603,4.043223262606903
275,4.1621371462081305,4.045650076557948
279,4.002574483140073,4.044788564689591
280,4.0265986171358366,4.044431899051282
325,4.1973766494769364,4.047373144251775
331,4.170510454750692,4.049696489732887
332,4.177033277281679,4.052054578391198
339,3.8606626764107554,4.048574725627917
352,3.6879956135040732,4.04213581291142
353,3.771508515012247,4.037387965579856
369,3.8382052642207376,4.033953781073664
373,3.9936888665568455,4.033271324895413
388,3.8540823641304547,4.0302848422159965
396,4.008991669226554,4.029935773806334
397,3.9471261884378577,4.028600135332649
398,3.8506963908223333,4.0257762663721675
404,4.013415491296376,4.025583129261609
405,3.996960102426606,4.0251427750026085
414,3.9241027038707297,4.023611864833944
422,4.125723425996635,4.025135917985626
432,4.042704699896395,4.02539428242549
435,4.02995454305101,4.025460373159193
439,4.1375363612892615,4.027061458703908
441,4.124446674673544,4.028433081464044
443,4.102969757526589,4.029468313076024
447,4.1467414243910525,4.031074794052943
448,4.216884515434867,4.033585736233779
449,3.881811513664814,4.0315620799328595
453,4.1350263554832996,4.032923451979576
458,3.9962795989271402,4.0324475577840895
464,4.236012404021472,4.035057363505081
466,4.128055561528071,4.03623455588512
469,4.004379485825799,4.035836367509377
474,3.873309809989588,4.033829866799256
482,4.158893946681504,4.035355038505138
483,3.9726529461525266,4.034599591609323
488,3.9443750607583015,4.033525490051574
490,3.90461637469352,4.032008912223832
500,4.08248597381445,4.0325958548004674
502,3.9666072325690602,4.031837364889761
512,4.05759776771534,4.032130096740052
535,3.865373422576322,4.030256426243831
545,4.124847012351992,4.031307432756144
557,3.907751778623222,4.0299496783151225
591,4.0237636743819145,4.029882439141936
626,3.9509487638764216,4.029033689945532
635,3.9965736093282413,4.0286883699389655
654,3.99226170756471,4.028304931387657
670,4.0178440187692726,4.028195963547883
677,4.005462432280199,4.027961597246153
758,3.645524333850074,4.024059176191091
810,3.7272272608326156,4.0210608740157525
817,3.832226283607703,4.019172528111673
821,3.8618393399292024,4.017614773773232
825,4.067234328923608,4.018101240000197
836,3.9262034333937854,4.0172090282855715
861,3.808370807117757,4.01520096846665
865,3.9064881433033687,4.014165608227
872,3.700323151473948,4.011204830333103
873,3.768568655918283,4.008937202534833
879,3.561006124473946,4.004789692552787
885,3.5049503780922073,4.000204010768745
887,3.685617461179335,3.9973441330452055
888,3.7216516588411737,3.994860417061385
890,3.679731304995687,3.9920467642750843
891,3.632074744335121,3.98886117117827
893,3.5488921894060073,3.9850017941451803
894,3.7491953959954665,3.982951303726487
899,3.5828183075761495,3.9795018813458807
917,3.740204925000755,3.9774566082147254
918,3.4490952671902027,3.972978969731467
924,3.7764414509112165,3.9713273939430613
929,3.8345892449865806,3.9701879093684243
937,3.8548386420582226,3.9692346096385878
940,3.784435644976052,3.9677198640265994
941,4.027587699962485,3.9682065944000624
948,3.6397151481857843,3.9655574698338176
962,3.755537977306078,3.9638773138935957
976,3.731621009759636,3.9620340098925326
979,3.512073482232518,3.958491013611745
990,3.6220811734102747,3.955862811735171
995,3.6910612638993965,3.9538100865581494
1003,3.434538290848723,3.9498156881296156
1011,4.101985150979388,3.9509772870826674
1013,3.9960684526129535,3.9513188868215328
1020,3.9694563282254327,3.951455258561412
1023,4.07849722993881,3.9524033329746757
1024,3.8682626088799217,3.9517800683517517
1032,3.900417746132481,3.951402404217786
1035,3.7055297659924205,3.9496077134278202
1036,3.7195403268702383,3.9479405584527654
1054,3.8179021767028734,3.9470050305265074
1061,4.052642458988614,3.9477595835869512
1070,3.9611113679372316,3.9478542770929814
1071,4.25093471828531,3.9499886463971525
1076,4.0505846686815135,3.950692115084456
1079,3.9928577372162923,3.950984931904815
1081,3.7693508801283935,3.9497322832718744
1084,3.9129981126916156,3.949480679363791
1086,4.1394438694983595,3.9507729459633456
1088,4.042387694647052,3.9513919645355324
1102,3.9284263281276344,3.95123783274756
1105,3.9090118284225746,3.9509563260520597
1106,4.162885728730774,3.952359832030065
1116,3.958535210999593,3.952400459523285
1118,3.9499120135930115,3.9523841951707994
1120,3.9419425700794872,3.9523163924104665
1123,3.8909539345466504,3.951920505585539
1125,3.95433678968244,3.9519359945861603
1128,3.8859513276342277,3.951515710083281
1135,3.9581462909817158,3.9515576757851703
1138,3.8406786281508025,3.9508603232843256
1139,3.8836683228266007,3.9504403732814644
1141,3.9654630164872096,3.950533681624357
1144,3.7372816823160333,3.9492173112582565
1154,4.120639496985081,3.950268981109341
1156,4.014360976861883,3.950659785961491
1157,4.060974152506556,3.951328357879946
1158,4.055912521188759,3.951958382960119
1159,3.8919989856315826,3.951599344652763
1160,4.184163167275998,3.9529836531207585
1162,4.206811122210651,3.9544855908076806
1174,4.120516605367433,3.955462243834503
1177,3.9677282114282364,3.955533974639145
1190,4.153986508398888,3.956687768440074
1194,4.121789753668765,3.9576421151754997
1211,4.016462892036389,3.9579801656172293
1215,4.125848089943707,3.9589394108990947
1221,4.014463494565113,3.959254888647197
1225,4.151185087456759,3.9603392400529005
1226,4.077633253375836,3.960998195183928
1231,4.187577086041946,3.9622639990434703
1233,4.128918877028425,3.9631898594767203
1234,4.182986219311025,3.9644042040061915
1238,4.147399793941261,3.9654096742805605
1240,4.155079352258607,3.966446120608309
1244,4.056906683052387,3.966937754099853
1263,4.209232670467055,3.968247456350486
1287,4.164530063517418,3.969302739184717
1291,4.0964150873804925,3.9699824843622347
1292,4.151798666693646,3.970949591715061
1293,4.1971757572625865,3.9721465555539366
1298,4.083005186562333,3.9727300220329282
1305,4.232454910328801,3.9740898382020164
1310,4.145110985051838,3.9749805733418593
1313,4.335930029386225,3.976850777777322
1339,4.08016665155394,3.9773833338277167
1340,4.141691315953061,3.9782259388642567
1342,3.9693450788820033,3.9781806283541434
1351,4.099931833344262,3.9787986547754133
1395,4.0531781005412535,3.979174308541907
1407,4.232669892380772,3.9804481556968763
1420,4.305416763259374,3.9820729987346883
1442,4.049767187773827,3.9824097857448333
1459,4.153834349839948,3.9832584222007497
1464,3.9801327031944393,3.9832430245701764
1473,4.060776892833861,3.983623092551861
1491,3.8651934548483435,3.983045387002088
1499,3.9050873382634412,3.982666949872289
1503,3.9378607484740664,3.9824504947930706
1508,3.9286510145516056,3.982191843445756
1509,4.009846398921091,3.9823241618930068
1518,3.8219493155152535,3.9815604721483506
1530,4.053616128395666,3.9819019681495225
1535,3.9833207201789356,3.9819086603760763
1538,4.080171462961693,3.982369988087746
1543,3.9061684718562155,3.9820139062361966
1544,4.011382479758671,3.9821505042525804
1549,4.068647005111479,3.982550951015816
1554,3.9827324565873554,3.9825517874470213
1560,3.946748652652608,3.982387552883744
1564,3.880074506338204,3.9819203700228054
1596,4.0173699708604325,3.982081504572067
1598,3.9951474999029504,3.982140626722886
1600,3.9648964340725414,3.982062950179416
1615,3.796970417450652,3.9812329388218877
1622,3.876618103317038,3.980765908306241
1627,3.870213603247445,3.9802745647282016
1629,4.062706790235277,3.9806393090888528
1634,3.9315762000769174,3.9804231720447474
1651,3.9525606378585336,3.9803009679474393
1676,4.027545363689134,3.9805072753524247
1677,4.134179430570577,3.9811754151577214
1679,3.985521387362493,3.9811942288902094
1686,4.0844497033941805,3.9816392955906577
1687,4.103919662205272,3.982164104031064
1695,3.9765207840523837,3.9821399872790177
1696,3.8599755741213393,3.9816201387123895
1705,4.132135884479485,3.982257917296148
1715,3.6303083095864452,3.980772897854335
1725,3.9245264390654295,3.980536568195558
1733,3.9064577584765234,3.9802266150168175
